mae,yerr
3.953254472142386,1.121884666638656
3.5527379494352163,0.7032492908095028
3.4753094748439146,0.32672996897252754
2.8374306739896853,0.3426577637167757
2.810158190721869,0.6720732267624953
2.638034268198732,0.32573516209983694
2.4787459749130307,0.1967285262538044
2.429235064426462,0.18752761567975382
2.228981422916995,0.20389912094896512
2.209773647023762,0.1573492663800464
2.021669828555358,0.15892741707369193
1.8744744528712627,0.11716030867712687
1.7710024246574148,0.13629361827694883
1.7494947564499213,0.14683916008059347
1.6465743513990436,0.1235912633224444
1.6169484002489625,0.13532101818884312
1.5754163969061217,0.1700076923131521
1.4774436545092438,0.1330328957016138
1.4445859782236297,0.0990597009365818
1.4186093089304348,0.19802319916875394
1.3574949926464768,0.17289036433531696
1.2635359627976366,0.19885692208885758
1.2748657976300064,0.22320681642163012
1.2020021356965676,0.27473975379224885
1.09245086129698,0.17203554789993683
0.9693835226262607,0.22994528864171682
0.8873151517748304,0.35511508584248463
0.5965675801667506,0.5300097402799274
