mae,yerr
8.468732161441233,0.028515896227361923
7.886095708827617,0.6438510388908625
7.030600468910355,0.17485847882294092
7.007412712294214,0.16059838844049826
6.813749224513594,0.16414325597234578
6.669917731242539,0.13905737780502936
8.17239681900505,0.03070652407358141
8.023479444026831,0.07339053303044932
5.740091440205453,0.18724495541194022
5.615654039785125,0.18088025969023933
5.477290593544332,0.1934356824444126
5.318649041315059,0.12305856949184443
5.216180036409732,0.1110154725109339
5.023535686405302,0.18650154204887984
4.623981491174777,0.12934560124422376
4.4179129840711004,0.07727654344903025
4.059963103131558,0.049171300730330186
3.933074575946494,0.07049749191628983
3.8844686675385716,0.051607277703366344
3.704632994573434,0.1457193741856014
3.4521258375062787,0.15329847405913657
3.2787787304717493,0.1861960893610779
2.835797406364291,0.0699364564455168
2.8529993702482,0.11209318575264958
2.7086792924454346,0.08461766713983127
2.6493973951373317,0.12020393398525936
2.713171312788308,0.13996121279248608
2.710464095755255,0.19399359568794325
2.5430169482603966,0.18899464383606485
2.5236900473508688,0.20239106499268492
2.4757858694299326,0.14633169180500735
2.459384861509099,0.10688719362002282
2.4072514813261594,0.06935542504689327
2.382855827628958,0.07379782613140946
2.320765118890589,0.0695528197517485
2.304236110529722,0.05296849124634215
2.2208147965173235,0.21791197767591242
2.057634389818388,0.05661891744372672
2.097610714495603,0.06469214533746956
2.2083238841862385,0.06248769224153703
2.2259219281891216,0.10952146730868867
2.263984802787617,0.21469177316776528
2.2504776082250495,0.36059613802784385
2.347217889366093,0.38762585729494736
2.4505908494045525,0.406155804323796
2.58203917183161,0.48567186893352315
2.611935637679224,0.5165153932454858
2.5181749131333167,0.550243245645736
2.427124169577858,0.5491702450132995
1.9960095000931009,0.6144599333987643
1.9503967070993038,0.40457715648867404
1.593952833715063,0.12258083221765392
1.5721325524946528,0.12109955292486586
1.364317015893482,0.07961859021714213
1.3813729687800596,0.1877312933311208
1.3795174380340167,0.04469089547273994
