mae,yerr
5.159328456540297,0.06806520981184065
4.827009624463651,0.5620806328731219
4.379908207346137,0.8083419440611279
3.513781137353669,0.97809602902259
3.5206716291622393,0.9910470073827538
3.3961083452606404,1.068074937574572
2.7094356546529874,1.14037849012594
2.2716439664719257,0.9674896446097623
2.2038930008426516,0.9624170195537781
1.8691080880236908,0.4299239363756644
1.7808143134743861,0.34367769121863395
1.7442805799117678,0.39610058168373946
1.7762767910485404,0.4063906397158627
1.666169932308454,0.17854302172896921
1.714618834619572,0.08892501119347158
1.6615311419520542,0.19583163243859225
1.6613944771417781,0.16863330965451534
1.4839613805869312,0.12907378087293686
1.6575461894328896,0.19958857684010248
1.6281366294715993,0.2079351765580135
1.6452627244791436,0.2709847154498246
1.6523372147169488,0.30341596957893774
1.626776492729343,0.24935830162081152
1.707219142139848,0.36410565717154814
1.7763718215642474,0.4544119347147874
1.2895198557734617,0.23297813805073567
1.4603656658067528,0.3349548566105088
1.2525194849554055,8.386377490914876e-07
