mae,yerr
9.019458717204753,0.12212568403881467
10.040167992593274,0.06897662861306761
7.383720783449565,0.5236043719513451
6.89462802738739,0.4164072195082156
8.762755137187593,0.3468086760098743
6.989898073811062,0.03859744891886989
6.597976729977471,0.1406547043104881
6.658977090152234,0.04474494662609147
6.08510686893953,0.1614508140146973
5.738096578163289,0.20027078490636693
5.54039267601856,0.10184545131104945
5.395531965548429,0.15254587817024695
5.392255624395086,0.08563669422437427
5.229771202777103,0.0688206332928154
5.001828881545834,0.05124334100220554
5.168388449585669,0.07678470613006116
4.908017698462298,0.0362563635935052
5.215099236414805,0.07153131711291946
4.785101267120585,0.3773942846221255
4.789263575608178,0.13814142568061052
4.5777994870982885,0.12186573858898687
4.611777388847236,0.48910807160834147
4.470910949343273,0.23570403373972718
4.599452188478012,0.12948290828864667
4.354359328405749,0.1125753148001892
4.506005931297724,0.08071588013825899
4.220096936514126,0.12380175902436684
4.001663784741505,0.14212903603993743
3.903238362974315,0.1911221808233324
3.571084309545421,0.07494457688415683
3.5742074537530844,0.11475243817409869
3.368895786742939,0.10688682387958204
3.2281194160879463,0.06426271537668697
3.163212202898467,0.07569617113300492
2.953128121464897,0.14520619993124698
2.8108961669827504,0.11425909617924516
2.6622549396628723,0.15430855847965935
2.3775439468784616,0.15832149209268395
2.402709324095009,0.253998866773996
2.1427434444586866,0.19341907260394345
2.169152219955126,0.1402209038422123
2.2282618536051606,0.2273100984247067
1.8566609551733617,0.1454955487200005
1.683622168706706,0.11963705458213972
1.5664519535700319,0.04907901700396663
1.507042042701281,0.09952609835192835
1.4026343459313493,0.12969611720547292
1.523813275734545,0.14490704920977301
1.3761647040730394,0.15333451912997578
1.2743740254327,0.1581469222939339
1.279708615923273,0.28367783631047905
1.163594452058887,0.15701340824629015
1.171051946152478,0.25493474417383133
1.1067351764233526,0.22641227954888196
0.9400253212945037,0.05676282070464977
0.8122550207406127,0.14952727257668072
0.6270783351821275,0.1696914946197434
0.4848590979629619,0.43977606802869074
