target_mae,yerr
7.38331783706954,2.5006768568798434
9.665544187474639,2.8727971540039707
5.582150290504649,2.2851686527669703
4.817323177372484,2.4891629991887805
7.0410616137368605,4.184108394148824
4.493449379796865,2.3504342414503876
4.944604064241565,2.344837522113622
5.278102101411741,1.2980948402185992
4.125901874342817,1.4029596054310836
3.3531757662620425,0.8825924024985213
3.091254324039754,1.2076262446484833
3.3395013777118883,1.0028679687598219
4.183229910093654,1.4284412161491977
3.049074130816009,0.8671954485683754
3.4273355821675207,1.0529580660318616
3.458951774322111,1.1301600724844179
3.0951031291260755,1.036040355558062
3.12126168211562,1.0848109880216714
3.888593451371919,1.56174547983232
3.778061970032312,1.3789617840864574
3.865429938748974,1.514870647201317
4.20701647931706,1.134619167767397
3.3253231569880977,1.3535929159435394
2.9328249330682747,1.1364397666845778
3.2805637326482677,1.1696318465179416
3.2291944006292255,0.9674830544077355
2.6780332706605683,0.7421432008017192
3.167141744483159,1.137098588356373
3.2700037396932444,1.315937543675129
3.2363142917254297,0.9892648497954598
3.193372795077274,1.3383844127894726
3.0366511270131973,1.041843337436558
2.889828762446841,0.7526898737643491
2.722096956265442,0.8464871724922421
2.8222532876088238,0.6540691834192426
2.538692682685075,0.7131941528165247
2.428813570273927,0.7800569657248196
2.9148760387229147,1.199087157852376
2.5686975635907894,0.9842827599009882
2.806743139087919,1.2841479783305432
2.848981116162959,1.0768473966358652
2.8966047665327035,1.1820226227057384
2.8679765632687975,1.523876968046371
3.2318432719210297,1.479026887052372
2.8094844336703293,1.2182772722283373
2.431428780980462,0.9586767699202232
2.533110248582927,1.0361683363730332
2.8486860082356738,1.6239644085431026
2.4866665129686933,1.0532892694673892
2.4233174467714425,1.0133558591995069
2.9568356075973856,0.878282992025902
2.886375789039809,1.5164730205892654
3.2372919994064486,1.5251077576019714
2.750676039071612,1.1734255778774714
2.4009082547737903,0.6955079722780005
2.755351700590141,1.000172899217695
2.9512585458831118,1.6180798825013378
2.299979044864327,0.9609472928089463
