mae,yerr
8.920752058908441,0.04114831419830443
9.950989112484558,0.02846511958809035
8.10537442641265,0.030900218502472817
7.350003541448785,0.060142547657082955
9.178160849413032,0.13879116578426046
6.7342541556912465,0.19287839008387503
6.394540315077593,0.18948470835127054
6.533976918661,0.2938018946780081
6.003239277203483,0.15614345158658358
5.3912088747085845,0.20195989809518372
5.154977573725291,0.026286237163748886
4.875901946803586,0.024549164477361985
5.249382542427869,0.056572450202952894
4.950945069097919,0.07970318266923981
4.881532496511755,0.12038107567356587
4.869705566961717,0.1810309712413066
4.669600712880942,0.031427969897138884
4.9100204146571125,0.05135739933812447
4.980577781385267,0.09344020654043612
4.644596417879054,0.05644364646711657
4.606043192344829,0.08728474108077797
5.065626367086686,0.1745323317134884
4.372988294778548,0.18883741141191268
4.314098890924215,0.30700994936854775
4.129227714865778,0.28850822365316375
4.007575968011184,0.3071913045220958
3.833261642368898,0.03401412771398288
3.589427585296411,0.1543587583871594
3.5501259613688396,0.24189362368124384
3.289168611838907,0.37211595216231924
3.1429065737317288,0.29197250110833334
3.18921835406349,0.27090255688473575
3.0692807576899352,0.2531227335579814
2.8807119014455993,0.13575902200456946
2.599101827523788,0.2398186814198812
2.541098938412986,0.20219344834731776
2.322267930419329,0.09278885743339357
2.1947091359612734,0.11032114929898054
2.2036396428081324,0.16528392017906637
2.105528379067963,0.1303199558719642
2.0856257079489664,0.10506777322038979
1.8983605516843471,0.0728439368882185
1.6916455433173414,0.08914521205984616
1.6309087030669396,0.037472504250357266
1.5990161953084912,0.08742470294956428
1.550989804486071,0.03651968454981748
1.4854105890403029,0.15836473371567714
1.4453625373060672,0.18480631985287307
1.3730696022542699,0.13712042529670962
1.381383610289318,0.10895894677794772
1.454191041042268,0.17555964441862146
1.3363877068422714,0.12002824832751241
1.271100362835844,0.18318657784817424
1.1472960359556985,0.23450401087825137
1.0627422189752513,0.28942961028804115
0.9189492893834582,0.0781133892880743
0.8008312129635972,0.06651578065275093
0.6104403622222213,0.5081912541194153
