mae,yerr
4.472543965440012,0.841369639538693
4.21223321463218,0.7649215709643244
4.035071647367722,0.7790631738214465
3.2422450857800795,0.5320109347466525
3.2608505179079446,0.3242997792756123
2.56511431337955,0.2587027722112398
2.376144801435627,0.37032748138693156
2.2278166216089312,0.22693366656306352
2.0887502113184553,0.17770745364986723
2.081982205812755,0.17221048070106365
2.0700000970205594,0.24285925281137227
1.6462761495989526,0.2474387255391951
1.6819516002279777,0.071220367269398
1.70449982494604,0.06841817256792779
1.5216886562166556,0.15228507376551723
1.5197474323840967,0.16704999003039905
1.4508531194719034,0.14221703093645804
1.3891549704197579,0.12676745091277683
1.4230557351246431,0.13902760435461034
1.4299525720097102,0.1536849083582882
1.5125865963811271,0.1832965143400596
1.4576116944264217,0.24788344598417622
1.4234744246186044,0.031735341102716655
1.5488555617352755,0.03098246054747619
1.6210004682989037,0.033699172881838386
1.2307293340654089,0.19982263453244456
1.3591824645680834,0.2906316659014099
1.195324719086537,0.2133364713549223
